KEY,FREQ,REF_AREA,ADJUSTMENT,FVC_REP_SECTOR,FVC_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,FVC_ORI_SECTOR,CURRENCY_TRANS,BS_SUFFIX
FVC.Q.NL.N.F.A20.A.1.U5.2240.E1.Z01.E,Q,NL,N,F,A20,A,1,U5,2240,E1,Z01,E
FVC.Q.LU.N.T.A20.A.1.U5.2250.E1.Z01.E,Q,LU,N,T,A20,A,1,U5,2250,E1,Z01,E
FVC.Q.LU.N.T.A20.A.4.U2.1000.00.Z01.E,Q,LU,N,T,A20,A,4,U2,1000,00,Z01,E
FVC.Q.LU.N.T.A20.A.4.U2.2240.00.Z01.E,Q,LU,N,T,A20,A,4,U2,2240,00,Z01,E
FVC.Q.LU.N.T.A20.A.4.U2.2250.00.Z01.E,Q,LU,N,T,A20,A,4,U2,2250,00,Z01,E
FVC.Q.LU.N.T.A20.A.4.U2.2260.00.Z01.E,Q,LU,N,T,A20,A,4,U2,2260,00,Z01,E
FVC.Q.LU.N.T.L20.F.1.A1.0000.ZZ.Z01.E,Q,LU,N,T,L20,F,1,A1,0000,ZZ,Z01,E
FVC.Q.LU.N.T.T00.A.I.A1.0000.ZZ.Z01.A,Q,LU,N,T,T00,A,I,A1,0000,ZZ,Z01,A
FVC.Q.MT.N.F.A10.A.1.U4.00NB.ZZ.Z01.E,Q,MT,N,F,A10,A,1,U4,00NB,ZZ,Z01,E
FVC.Q.MT.N.F.A10.A.4.U2.2271.ZZ.Z01.E,Q,MT,N,F,A10,A,4,U2,2271,ZZ,Z01,E
FVC.Q.MT.N.F.A10.A.4.U6.2271.ZZ.Z01.E,Q,MT,N,F,A10,A,4,U6,2271,ZZ,Z01,E
FVC.Q.MT.N.F.A10.F.4.A1.0000.ZZ.Z01.E,Q,MT,N,F,A10,F,4,A1,0000,ZZ,Z01,E
FVC.Q.MT.N.F.A10.F.4.U2.1000.ZZ.Z01.E,Q,MT,N,F,A10,F,4,U2,1000,ZZ,Z01,E
FVC.Q.MT.N.F.A10.F.4.U5.1000.ZZ.Z01.E,Q,MT,N,F,A10,F,4,U5,1000,ZZ,Z01,E
FVC.Q.MT.N.F.A10.F.4.U6.1000.ZZ.Z01.E,Q,MT,N,F,A10,F,4,U6,1000,ZZ,Z01,E
FVC.Q.MT.N.F.A10.K.1.U2.2271.ZZ.Z01.E,Q,MT,N,F,A10,K,1,U2,2271,ZZ,Z01,E
FVC.Q.MT.N.F.A10.K.1.U4.00BK.ZZ.Z01.E,Q,MT,N,F,A10,K,1,U4,00BK,ZZ,Z01,E
FVC.Q.MT.N.F.A20.A.1.A1.0000.00.Z01.E,Q,MT,N,F,A20,A,1,A1,0000,00,Z01,E
FVC.Q.MT.N.F.A20.A.1.A1.0000.E1.Z01.E,Q,MT,N,F,A20,A,1,A1,0000,E1,Z01,E
FVC.Q.MT.N.F.A20.A.1.U2.2200.00.Z01.E,Q,MT,N,F,A20,A,1,U2,2200,00,Z01,E
FVC.Q.FR.N.T.A20.A.4.U6.2240.E1.Z01.E,Q,FR,N,T,A20,A,4,U6,2240,E1,Z01,E
FVC.Q.FR.N.T.A40.A.4.A1.0000.00.Z01.E,Q,FR,N,T,A40,A,4,A1,0000,00,Z01,E
FVC.Q.FR.N.T.A50.A.4.U2.2271.ZZ.Z01.E,Q,FR,N,T,A50,A,4,U2,2271,ZZ,Z01,E
FVC.Q.FR.N.T.L40.H.1.A1.0000.ZZ.Z01.E,Q,FR,N,T,L40,H,1,A1,0000,ZZ,Z01,E
FVC.Q.GR.N.F.A20.A.4.A1.0000.R0.Z01.E,Q,GR,N,F,A20,A,4,A1,0000,R0,Z01,E
FVC.Q.GR.N.F.A20.A.4.U2.2250.E1.Z01.E,Q,GR,N,F,A20,A,4,U2,2250,E1,Z01,E
FVC.Q.GR.N.F.A30.A.1.A1.0000.ZZ.Z01.E,Q,GR,N,F,A30,A,1,A1,0000,ZZ,Z01,E
FVC.Q.GR.N.F.A30.A.4.U2.2000.ZZ.Z01.E,Q,GR,N,F,A30,A,4,U2,2000,ZZ,Z01,E
FVC.Q.GR.N.F.A30.A.4.U4.0000.ZZ.Z01.E,Q,GR,N,F,A30,A,4,U4,0000,ZZ,Z01,E
FVC.Q.GR.N.F.A50.A.1.A1.0000.ZZ.Z01.E,Q,GR,N,F,A50,A,1,A1,0000,ZZ,Z01,E
FVC.Q.GR.N.F.L20.A.1.A1.0000.ZZ.Z01.E,Q,GR,N,F,L20,A,1,A1,0000,ZZ,Z01,E
FVC.Q.GR.N.F.L40.A.4.A1.0000.ZZ.Z01.E,Q,GR,N,F,L40,A,4,A1,0000,ZZ,Z01,E
FVC.Q.GR.N.R.A10.A.4.U6.2271.ZZ.Z01.E,Q,GR,N,R,A10,A,4,U6,2271,ZZ,Z01,E
FVC.Q.GR.N.S.A10.A.1.U5.2271.ZZ.Z01.E,Q,GR,N,S,A10,A,1,U5,2271,ZZ,Z01,E
FVC.Q.GR.N.S.A20.A.1.U2.2200.E1.Z01.E,Q,GR,N,S,A20,A,1,U2,2200,E1,Z01,E
FVC.Q.IE.N.F.A10.A.1.U2.2271.ZZ.Z01.E,Q,IE,N,F,A10,A,1,U2,2271,ZZ,Z01,E
FVC.Q.IE.N.F.A10.A.1.U5.2271.ZZ.Z01.E,Q,IE,N,F,A10,A,1,U5,2271,ZZ,Z01,E
FVC.Q.FR.N.O.L40.A.I.A1.0000.ZZ.Z01.A,Q,FR,N,O,L40,A,I,A1,0000,ZZ,Z01,A
FVC.Q.SI.N.F.L40.A.1.A1.0000.ZZ.Z01.E,Q,SI,N,F,L40,A,1,A1,0000,ZZ,Z01,E
FVC.Q.SK.N.F.A30.A.4.U4.0000.ZZ.Z01.E,Q,SK,N,F,A30,A,4,U4,0000,ZZ,Z01,E
FVC.Q.FR.N.O.L40.H.4.A1.0000.ZZ.Z01.E,Q,FR,N,O,L40,H,4,A1,0000,ZZ,Z01,E
FVC.Q.FR.N.O.L60.A.1.A1.0000.ZZ.Z01.E,Q,FR,N,O,L60,A,1,A1,0000,ZZ,Z01,E
FVC.Q.FR.N.O.LT1.A.4.A1.0000.ZZ.Z01.E,Q,FR,N,O,LT1,A,4,A1,0000,ZZ,Z01,E
FVC.Q.FR.N.R.A20.A.1.U2.2240.E1.Z01.E,Q,FR,N,R,A20,A,1,U2,2240,E1,Z01,E
FVC.Q.MT.N.F.A20.A.1.U2.2260.00.Z01.E,Q,MT,N,F,A20,A,1,U2,2260,00,Z01,E
FVC.Q.NL.N.S.L20.F.4.A1.0000.ZZ.Z01.E,Q,NL,N,S,L20,F,4,A1,0000,ZZ,Z01,E
FVC.Q.NL.N.T.A10.A.1.U2.1000.ZZ.Z01.E,Q,NL,N,T,A10,A,1,U2,1000,ZZ,Z01,E
FVC.Q.NL.N.T.A10.A.1.U6.2271.ZZ.Z01.E,Q,NL,N,T,A10,A,1,U6,2271,ZZ,Z01,E
FVC.Q.NL.N.T.A10.A.4.U4.00BK.ZZ.Z01.E,Q,NL,N,T,A10,A,4,U4,00BK,ZZ,Z01,E
FVC.Q.NL.N.T.A10.F.1.U2.2271.ZZ.Z01.E,Q,NL,N,T,A10,F,1,U2,2271,ZZ,Z01,E
FVC.Q.NL.N.T.A10.F.1.U5.1000.ZZ.Z01.E,Q,NL,N,T,A10,F,1,U5,1000,ZZ,Z01,E
FVC.Q.NL.N.T.A10.F.4.U4.00NB.ZZ.Z01.E,Q,NL,N,T,A10,F,4,U4,00NB,ZZ,Z01,E
FVC.Q.NL.N.T.A10.K.1.A1.0000.ZZ.Z01.E,Q,NL,N,T,A10,K,1,A1,0000,ZZ,Z01,E
FVC.Q.NL.N.T.A10.K.1.U2.1000.ZZ.Z01.E,Q,NL,N,T,A10,K,1,U2,1000,ZZ,Z01,E
FVC.Q.U2.N.T.A30.G.4.U2.2000.ZZ.Z01.E,Q,U2,N,T,A30,G,4,U2,2000,ZZ,Z01,E
FVC.Q.U2.N.T.A30.G.4.U5.1000.ZZ.Z01.E,Q,U2,N,T,A30,G,4,U5,1000,ZZ,Z01,E
FVC.Q.U2.N.T.A30.G.4.U6.1000.ZZ.Z01.E,Q,U2,N,T,A30,G,4,U6,1000,ZZ,Z01,E
FVC.Q.U2.N.T.A30.H.1.U6.0000.ZZ.Z01.E,Q,U2,N,T,A30,H,1,U6,0000,ZZ,Z01,E
FVC.Q.U2.N.T.A30.H.4.A1.0000.ZZ.Z01.E,Q,U2,N,T,A30,H,4,A1,0000,ZZ,Z01,E
FVC.Q.U2.N.T.A30.H.4.U2.0000.ZZ.Z01.E,Q,U2,N,T,A30,H,4,U2,0000,ZZ,Z01,E
FVC.Q.U2.N.T.A40.A.4.A1.0000.00.Z01.E,Q,U2,N,T,A40,A,4,A1,0000,00,Z01,E
FVC.Q.U2.N.T.L20.A.4.U2.2271.ZZ.Z01.E,Q,U2,N,T,L20,A,4,U2,2271,ZZ,Z01,E
FVC.Q.U2.N.T.L20.A.4.U5.2271.ZZ.Z01.E,Q,U2,N,T,L20,A,4,U5,2271,ZZ,Z01,E
FVC.Q.LU.N.R.L60.A.4.A1.0000.ZZ.Z01.E,Q,LU,N,R,L60,A,4,A1,0000,ZZ,Z01,E
FVC.Q.LU.N.S.A10.F.1.U4.0000.ZZ.Z01.E,Q,LU,N,S,A10,F,1,U4,0000,ZZ,Z01,E
FVC.Q.LU.N.S.A10.K.1.U2.1000.ZZ.Z01.E,Q,LU,N,S,A10,K,1,U2,1000,ZZ,Z01,E
FVC.Q.FR.N.R.A20.A.1.U6.2240.E1.Z01.E,Q,FR,N,R,A20,A,1,U6,2240,E1,Z01,E
FVC.Q.FR.N.R.A20.A.4.U6.2250.E1.Z01.E,Q,FR,N,R,A20,A,4,U6,2250,E1,Z01,E
FVC.Q.FR.N.R.A30.A.4.U2.1000.ZZ.Z01.E,Q,FR,N,R,A30,A,4,U2,1000,ZZ,Z01,E
FVC.Q.FR.N.R.A30.A.4.U2.2271.ZZ.Z01.E,Q,FR,N,R,A30,A,4,U2,2271,ZZ,Z01,E
FVC.Q.FR.N.R.A30.A.4.U4.0000.ZZ.Z01.E,Q,FR,N,R,A30,A,4,U4,0000,ZZ,Z01,E
FVC.Q.FR.N.S.A20.A.1.A1.0000.00.Z01.E,Q,FR,N,S,A20,A,1,A1,0000,00,Z01,E
FVC.Q.FR.N.S.A20.A.1.U5.2240.E1.Z01.E,Q,FR,N,S,A20,A,1,U5,2240,E1,Z01,E
FVC.Q.SK.N.F.L40.H.4.A1.0000.ZZ.Z01.E,Q,SK,N,F,L40,H,4,A1,0000,ZZ,Z01,E
FVC.Q.FR.N.S.A20.A.4.A1.0000.E1.Z01.E,Q,FR,N,S,A20,A,4,A1,0000,E1,Z01,E
FVC.Q.FR.N.S.A20.A.4.A1.0000.R0.Z01.E,Q,FR,N,S,A20,A,4,A1,0000,R0,Z01,E
FVC.Q.FR.N.S.A30.A.1.U2.2000.ZZ.Z01.E,Q,FR,N,S,A30,A,1,U2,2000,ZZ,Z01,E
FVC.Q.FR.N.S.A50.A.1.U2.2271.ZZ.Z01.E,Q,FR,N,S,A50,A,1,U2,2271,ZZ,Z01,E
FVC.Q.FR.N.S.LT1.A.4.A1.0000.ZZ.Z01.E,Q,FR,N,S,LT1,A,4,A1,0000,ZZ,Z01,E
FVC.Q.FR.N.T.A10.A.4.U2.1000.ZZ.Z01.E,Q,FR,N,T,A10,A,4,U2,1000,ZZ,Z01,E
FVC.Q.FR.N.T.A20.A.1.A1.0000.00.Z01.E,Q,FR,N,T,A20,A,1,A1,0000,00,Z01,E
FVC.Q.FR.N.T.A20.A.1.U2.2200.E1.Z01.E,Q,FR,N,T,A20,A,1,U2,2200,E1,Z01,E
FVC.Q.FR.N.T.A20.A.4.A1.0000.E1.Z01.E,Q,FR,N,T,A20,A,4,A1,0000,E1,Z01,E
FVC.Q.FI.N.F.A30.A.1.A1.0000.ZZ.Z01.E,Q,FI,N,F,A30,A,1,A1,0000,ZZ,Z01,E
FVC.Q.FI.N.F.A40.A.1.A1.0000.00.Z01.E,Q,FI,N,F,A40,A,1,A1,0000,00,Z01,E
FVC.Q.PT.N.T.A30.A.4.U2.1000.ZZ.Z01.E,Q,PT,N,T,A30,A,4,U2,1000,ZZ,Z01,E
FVC.Q.FI.N.F.L40.H.1.A1.0000.ZZ.Z01.E,Q,FI,N,F,L40,H,1,A1,0000,ZZ,Z01,E
FVC.Q.FI.N.S.A10.A.1.U6.2271.ZZ.Z01.E,Q,FI,N,S,A10,A,1,U6,2271,ZZ,Z01,E
FVC.Q.LU.N.S.A20.A.1.U2.1000.E1.Z01.E,Q,LU,N,S,A20,A,1,U2,1000,E1,Z01,E
FVC.Q.LU.N.S.A20.A.1.U2.2250.00.Z01.E,Q,LU,N,S,A20,A,1,U2,2250,00,Z01,E
FVC.Q.LU.N.S.A20.A.1.U2.2250.E1.Z01.E,Q,LU,N,S,A20,A,1,U2,2250,E1,Z01,E
FVC.Q.LU.N.S.A20.A.1.U2.2260.00.Z01.E,Q,LU,N,S,A20,A,1,U2,2260,00,Z01,E
FVC.Q.LU.N.S.A20.A.1.U5.2250.E1.Z01.E,Q,LU,N,S,A20,A,1,U5,2250,E1,Z01,E
FVC.Q.LU.N.S.A20.A.1.U6.2240.00.Z01.E,Q,LU,N,S,A20,A,1,U6,2240,00,Z01,E
FVC.Q.LU.N.S.A20.A.1.U6.2240.E1.Z01.E,Q,LU,N,S,A20,A,1,U6,2240,E1,Z01,E
FVC.Q.LU.N.S.A20.A.4.U2.2250.00.Z01.E,Q,LU,N,S,A20,A,4,U2,2250,00,Z01,E
FVC.Q.LU.N.S.A20.A.4.U5.2250.E1.Z01.E,Q,LU,N,S,A20,A,4,U5,2250,E1,Z01,E
FVC.Q.LU.N.S.A20.A.4.U6.2250.00.Z01.E,Q,LU,N,S,A20,A,4,U6,2250,00,Z01,E
FVC.Q.U2.N.T.T00.A.I.A1.0000.ZZ.Z01.E,Q,U2,N,T,T00,A,I,A1,0000,ZZ,Z01,E
FVC.Q.U2.N.T.A20.A.1.U5.2250.E1.Z01.E,Q,U2,N,T,A20,A,1,U5,2250,E1,Z01,E
FVC.Q.U2.N.T.A20.A.1.U6.2250.E1.Z01.E,Q,U2,N,T,A20,A,1,U6,2250,E1,Z01,E
FVC.Q.U2.N.T.A20.A.4.A1.0000.E1.Z01.E,Q,U2,N,T,A20,A,4,A1,0000,E1,Z01,E
FVC.Q.U2.N.T.A20.A.4.A1.0000.E3.Z01.E,Q,U2,N,T,A20,A,4,A1,0000,E3,Z01,E
FVC.Q.U2.N.T.A20.A.4.A1.0000.E4.Z01.E,Q,U2,N,T,A20,A,4,A1,0000,E4,Z01,E
FVC.Q.U2.N.T.A20.A.4.U2.2260.00.Z01.E,Q,U2,N,T,A20,A,4,U2,2260,00,Z01,E
FVC.Q.U2.N.T.A20.A.4.U5.2240.00.Z01.E,Q,U2,N,T,A20,A,4,U5,2240,00,Z01,E
FVC.Q.U2.N.T.A20.A.4.U6.2250.E1.Z01.E,Q,U2,N,T,A20,A,4,U6,2250,E1,Z01,E
FVC.Q.U2.N.T.A20.A.I.U2.2100.E1.Z01.A,Q,U2,N,T,A20,A,I,U2,2100,E1,Z01,A
FVC.Q.LU.N.S.A20.A.I.A1.0000.E1.Z01.A,Q,LU,N,S,A20,A,I,A1,0000,E1,Z01,A
FVC.Q.FI.N.S.A10.A.4.U6.2271.ZZ.Z01.E,Q,FI,N,S,A10,A,4,U6,2271,ZZ,Z01,E
FVC.Q.FR.N.F.A10.A.4.A1.0000.ZZ.Z01.E,Q,FR,N,F,A10,A,4,A1,0000,ZZ,Z01,E
FVC.Q.FR.N.F.A20.A.1.A1.0000.R0.Z01.E,Q,FR,N,F,A20,A,1,A1,0000,R0,Z01,E
FVC.Q.FR.N.F.A20.A.4.A1.0000.00.Z01.E,Q,FR,N,F,A20,A,4,A1,0000,00,Z01,E
FVC.Q.FR.N.F.A20.A.4.U2.2250.E1.Z01.E,Q,FR,N,F,A20,A,4,U2,2250,E1,Z01,E
FVC.Q.FR.N.F.A20.A.I.A1.0000.00.Z01.A,Q,FR,N,F,A20,A,I,A1,0000,00,Z01,A
FVC.Q.FR.N.F.A30.A.1.U2.2271.ZZ.Z01.E,Q,FR,N,F,A30,A,1,U2,2271,ZZ,Z01,E
FVC.Q.FR.N.F.L40.A.1.A1.0000.ZZ.Z01.E,Q,FR,N,F,L40,A,1,A1,0000,ZZ,Z01,E
FVC.Q.PT.N.T.L40.L.1.A1.0000.ZZ.Z01.E,Q,PT,N,T,L40,L,1,A1,0000,ZZ,Z01,E
FVC.Q.SI.N.F.A30.A.4.U2.1000.ZZ.Z01.E,Q,SI,N,F,A30,A,4,U2,1000,ZZ,Z01,E
FVC.Q.PT.N.S.AT1.A.1.A1.0000.ZZ.Z01.E,Q,PT,N,S,AT1,A,1,A1,0000,ZZ,Z01,E
FVC.Q.FR.N.O.A20.A.1.A1.0000.00.Z01.E,Q,FR,N,O,A20,A,1,A1,0000,00,Z01,E
FVC.Q.FR.N.O.A30.A.4.U2.1000.ZZ.Z01.E,Q,FR,N,O,A30,A,4,U2,1000,ZZ,Z01,E
FVC.Q.FR.N.O.L20.A.4.A1.0000.ZZ.Z01.E,Q,FR,N,O,L20,A,4,A1,0000,ZZ,Z01,E
FVC.Q.ES.N.T.A30.A.1.U4.0000.ZZ.Z01.E,Q,ES,N,T,A30,A,1,U4,0000,ZZ,Z01,E
FVC.Q.ES.N.T.A50.A.4.A1.0000.ZZ.Z01.E,Q,ES,N,T,A50,A,4,A1,0000,ZZ,Z01,E
FVC.Q.ES.N.T.AT1.A.1.A1.0000.ZZ.Z01.E,Q,ES,N,T,AT1,A,1,A1,0000,ZZ,Z01,E
FVC.Q.ES.N.T.L40.A.4.A1.0000.ZZ.Z01.E,Q,ES,N,T,L40,A,4,A1,0000,ZZ,Z01,E
FVC.Q.PT.N.R.A30.A.1.U2.2271.ZZ.Z01.E,Q,PT,N,R,A30,A,1,U2,2271,ZZ,Z01,E
FVC.Q.PT.N.R.A30.A.4.U2.1000.ZZ.Z01.E,Q,PT,N,R,A30,A,4,U2,1000,ZZ,Z01,E
FVC.Q.PT.N.R.A50.A.1.A1.0000.ZZ.Z01.E,Q,PT,N,R,A50,A,1,A1,0000,ZZ,Z01,E
FVC.Q.ES.N.T.L40.H.1.A1.0000.ZZ.Z01.E,Q,ES,N,T,L40,H,1,A1,0000,ZZ,Z01,E
FVC.Q.FI.N.F.A10.A.1.U6.2271.ZZ.Z01.E,Q,FI,N,F,A10,A,1,U6,2271,ZZ,Z01,E
FVC.Q.FI.N.F.A20.A.1.A1.0000.R0.Z01.E,Q,FI,N,F,A20,A,1,A1,0000,R0,Z01,E
FVC.Q.LU.N.S.A40.A.4.A1.0000.00.Z01.E,Q,LU,N,S,A40,A,4,A1,0000,00,Z01,E
FVC.Q.LU.N.S.L60.A.1.A1.0000.ZZ.Z01.E,Q,LU,N,S,L60,A,1,A1,0000,ZZ,Z01,E
FVC.Q.LU.N.T.A10.K.4.A1.0000.ZZ.Z01.E,Q,LU,N,T,A10,K,4,A1,0000,ZZ,Z01,E
FVC.Q.U2.N.T.A20.A.I.U2.2210.00.Z01.E,Q,U2,N,T,A20,A,I,U2,2210,00,Z01,E
FVC.Q.U2.N.T.A20.A.I.U2.2220.E1.Z01.A,Q,U2,N,T,A20,A,I,U2,2220,E1,Z01,A
FVC.Q.U2.N.T.A20.A.I.U2.2240.E1.Z01.A,Q,U2,N,T,A20,A,I,U2,2240,E1,Z01,A
FVC.Q.U2.N.T.A20.A.I.U2.2250.E1.Z01.A,Q,U2,N,T,A20,A,I,U2,2250,E1,Z01,A
FVC.Q.U2.N.T.A20.A.I.U2.2260.E1.Z01.A,Q,U2,N,T,A20,A,I,U2,2260,E1,Z01,A
FVC.Q.U2.N.T.A20.A.I.U2.2270.00.Z01.E,Q,U2,N,T,A20,A,I,U2,2270,00,Z01,E
FVC.Q.U2.N.T.A20.A.I.U2.2270.E1.Z01.A,Q,U2,N,T,A20,A,I,U2,2270,E1,Z01,A
FVC.Q.U2.N.T.A20.A.I.U4.0000.00.Z01.A,Q,U2,N,T,A20,A,I,U4,0000,00,Z01,A
FVC.Q.U2.N.T.A20.A.I.U6.2240.E1.Z01.A,Q,U2,N,T,A20,A,I,U6,2240,E1,Z01,A
FVC.Q.U2.N.T.A20.A.I.U6.2250.E1.Z01.E,Q,U2,N,T,A20,A,I,U6,2250,E1,Z01,E
FVC.Q.U2.N.T.A20.I.1.U2.2240.E1.Z01.E,Q,U2,N,T,A20,I,1,U2,2240,E1,Z01,E
FVC.Q.U2.N.T.A20.I.4.U5.2240.E1.Z01.E,Q,U2,N,T,A20,I,4,U5,2240,E1,Z01,E
FVC.Q.U2.N.T.A20.J.4.U5.2240.E1.Z01.E,Q,U2,N,T,A20,J,4,U5,2240,E1,Z01,E
FVC.Q.U2.N.T.A30.A.1.U2.0000.ZZ.Z01.E,Q,U2,N,T,A30,A,1,U2,0000,ZZ,Z01,E
FVC.Q.U2.N.T.A30.A.4.U5.2000.ZZ.Z01.E,Q,U2,N,T,A30,A,4,U5,2000,ZZ,Z01,E
FVC.Q.U2.N.T.A30.A.4.U6.0000.ZZ.Z01.E,Q,U2,N,T,A30,A,4,U6,0000,ZZ,Z01,E
FVC.Q.LU.N.O.A40.A.1.A1.0000.00.Z01.E,Q,LU,N,O,A40,A,1,A1,0000,00,Z01,E
FVC.Q.LU.N.O.A40.A.4.A1.0000.00.Z01.E,Q,LU,N,O,A40,A,4,A1,0000,00,Z01,E
FVC.Q.FI.N.F.A20.A.4.A1.0000.E1.Z01.E,Q,FI,N,F,A20,A,4,A1,0000,E1,Z01,E
FVC.Q.PT.N.R.L40.A.1.A1.0000.ZZ.Z01.E,Q,PT,N,R,L40,A,1,A1,0000,ZZ,Z01,E
FVC.Q.PT.N.R.L40.L.4.A1.0000.ZZ.Z01.E,Q,PT,N,R,L40,L,4,A1,0000,ZZ,Z01,E
FVC.Q.ES.N.S.A30.A.4.U4.0000.ZZ.Z01.E,Q,ES,N,S,A30,A,4,U4,0000,ZZ,Z01,E
FVC.Q.ES.N.S.L40.A.4.A1.0000.ZZ.Z01.E,Q,ES,N,S,L40,A,4,A1,0000,ZZ,Z01,E
FVC.Q.PT.N.F.LT1.A.4.A1.0000.ZZ.Z01.E,Q,PT,N,F,LT1,A,4,A1,0000,ZZ,Z01,E
FVC.Q.PT.N.O.A30.A.4.U2.1000.ZZ.Z01.E,Q,PT,N,O,A30,A,4,U2,1000,ZZ,Z01,E
FVC.Q.NL.N.T.A30.A.1.U4.0000.ZZ.Z01.E,Q,NL,N,T,A30,A,1,U4,0000,ZZ,Z01,E
FVC.Q.NL.N.T.A30.A.4.U2.2000.ZZ.Z01.E,Q,NL,N,T,A30,A,4,U2,2000,ZZ,Z01,E
FVC.Q.ES.N.R.L40.L.1.A1.0000.ZZ.Z01.E,Q,ES,N,R,L40,L,1,A1,0000,ZZ,Z01,E
FVC.Q.ES.N.R.LT1.A.4.A1.0000.ZZ.Z01.E,Q,ES,N,R,LT1,A,4,A1,0000,ZZ,Z01,E
FVC.Q.NL.N.T.A30.A.4.U4.0000.ZZ.Z01.E,Q,NL,N,T,A30,A,4,U4,0000,ZZ,Z01,E
FVC.Q.NL.N.T.A50.A.1.U2.2271.ZZ.Z01.E,Q,NL,N,T,A50,A,1,U2,2271,ZZ,Z01,E
FVC.Q.NL.N.T.A50.A.4.U2.2271.ZZ.Z01.E,Q,NL,N,T,A50,A,4,U2,2271,ZZ,Z01,E
FVC.Q.NL.N.T.LT1.A.1.A1.0000.ZZ.Z01.E,Q,NL,N,T,LT1,A,1,A1,0000,ZZ,Z01,E
FVC.Q.ES.N.F.L40.A.4.A1.0000.ZZ.Z01.E,Q,ES,N,F,L40,A,4,A1,0000,ZZ,Z01,E
FVC.Q.ES.N.F.L40.H.4.A1.0000.ZZ.Z01.E,Q,ES,N,F,L40,H,4,A1,0000,ZZ,Z01,E
FVC.Q.ES.N.O.LT1.A.1.A1.0000.ZZ.Z01.E,Q,ES,N,O,LT1,A,1,A1,0000,ZZ,Z01,E
FVC.Q.ES.N.O.LT1.A.4.A1.0000.ZZ.Z01.E,Q,ES,N,O,LT1,A,4,A1,0000,ZZ,Z01,E
FVC.Q.DE.N.T.L40.L.4.A1.0000.ZZ.Z01.E,Q,DE,N,T,L40,L,4,A1,0000,ZZ,Z01,E
FVC.Q.DE.N.R.A30.A.1.U2.2271.ZZ.Z01.E,Q,DE,N,R,A30,A,1,U2,2271,ZZ,Z01,E
FVC.Q.DE.N.R.A30.A.4.U2.2271.ZZ.Z01.E,Q,DE,N,R,A30,A,4,U2,2271,ZZ,Z01,E
FVC.Q.DE.N.R.A50.A.1.A1.0000.ZZ.Z01.E,Q,DE,N,R,A50,A,1,A1,0000,ZZ,Z01,E
FVC.Q.LU.N.R.A10.K.4.U2.2271.ZZ.Z01.E,Q,LU,N,R,A10,K,4,U2,2271,ZZ,Z01,E
FVC.Q.LU.N.R.A20.A.1.U5.2250.E1.Z01.E,Q,LU,N,R,A20,A,1,U5,2250,E1,Z01,E
FVC.Q.U2.N.T.A30.F.1.U4.0000.ZZ.Z01.E,Q,U2,N,T,A30,F,1,U4,0000,ZZ,Z01,E
FVC.Q.U2.N.T.A30.F.1.U5.2000.ZZ.Z01.E,Q,U2,N,T,A30,F,1,U5,2000,ZZ,Z01,E
FVC.Q.U2.N.T.A30.F.4.U2.0000.ZZ.Z01.E,Q,U2,N,T,A30,F,4,U2,0000,ZZ,Z01,E
FVC.Q.U2.N.T.A30.F.4.U6.2000.ZZ.Z01.E,Q,U2,N,T,A30,F,4,U6,2000,ZZ,Z01,E
FVC.Q.U2.N.S.A30.H.1.U2.1000.ZZ.Z01.E,Q,U2,N,S,A30,H,1,U2,1000,ZZ,Z01,E
FVC.Q.U2.N.S.A30.H.1.U6.0000.ZZ.Z01.E,Q,U2,N,S,A30,H,1,U6,0000,ZZ,Z01,E
FVC.Q.U2.N.S.A30.H.4.U4.0000.ZZ.Z01.E,Q,U2,N,S,A30,H,4,U4,0000,ZZ,Z01,E
FVC.Q.U2.N.S.A30.H.4.U5.2271.ZZ.Z01.E,Q,U2,N,S,A30,H,4,U5,2271,ZZ,Z01,E
FVC.Q.U2.N.S.L40.F.4.A1.0000.ZZ.Z01.E,Q,U2,N,S,L40,F,4,A1,0000,ZZ,Z01,E
FVC.Q.LU.N.R.A20.A.4.A1.0000.00.Z01.E,Q,LU,N,R,A20,A,4,A1,0000,00,Z01,E
FVC.Q.LU.N.R.A20.A.4.U2.2220.00.Z01.E,Q,LU,N,R,A20,A,4,U2,2220,00,Z01,E
FVC.Q.LU.N.R.A20.A.4.U2.2240.00.Z01.E,Q,LU,N,R,A20,A,4,U2,2240,00,Z01,E
FVC.Q.LU.N.R.A20.A.4.U6.2250.00.Z01.E,Q,LU,N,R,A20,A,4,U6,2250,00,Z01,E
FVC.Q.IT.N.T.T00.A.4.A1.0000.ZZ.Z01.E,Q,IT,N,T,T00,A,4,A1,0000,ZZ,Z01,E
FVC.Q.LT.N.F.A10.A.1.U5.2271.ZZ.Z01.E,Q,LT,N,F,A10,A,1,U5,2271,ZZ,Z01,E
FVC.Q.U2.N.S.L40.H.1.A1.0000.ZZ.Z01.E,Q,U2,N,S,L40,H,1,A1,0000,ZZ,Z01,E
FVC.Q.U2.N.S.L40.H.4.A1.0000.ZZ.Z01.E,Q,U2,N,S,L40,H,4,A1,0000,ZZ,Z01,E
FVC.Q.U2.N.S.L60.A.4.A1.0000.ZZ.Z01.E,Q,U2,N,S,L60,A,4,A1,0000,ZZ,Z01,E
